ENABLE,release_key,id,mst_unit_id,unit_grade,attack_kind,killer_colors,killer_percentage,action_frames,attack_delay,next_attack_interval,asset_key
e,202511020,c_yuw_00301_okumuraget_Boss_Blue_Special_00002,c_yuw_00301_okumuraget_Boss_Blue,0,Special,,,175,160,0,
e,202511020,c_yuw_00401_okumuraget_Normal_Blue_Normal_00000,c_yuw_00401_okumuraget_Normal_Blue,0,Normal,,,59,17,30,
e,202511020,c_yuw_00401_okumuraget_Normal_Blue_Special_00001,c_yuw_00401_okumuraget_Normal_Blue,0,Special,,,134,82,0,
e,202511020,c_yuw_00401_okumuraget_Boss_Blue_Normal_00000,c_yuw_00401_okumuraget_Boss_Blue,0,Normal,,,59,17,30,
e,202511020,c_yuw_00401_okumuraget_Boss_Blue_Appearance_00001,c_yuw_00401_okumuraget_Boss_Blue,0,Appearance,,,50,0,0,
e,202511020,c_yuw_00401_okumuraget_Boss_Blue_Special_00002,c_yuw_00401_okumuraget_Boss_Blue,0,Special,,,134,82,0,
e,202511020,c_yuw_00601_okumuraget_Normal_Blue_Normal_00000,c_yuw_00601_okumuraget_Normal_Blue,0,Normal,,,60,34,60,
e,202511020,c_yuw_00601_okumuraget_Normal_Blue_Special_00001,c_yuw_00601_okumuraget_Normal_Blue,0,Special,,,92,34,0,
e,202511020,c_yuw_00601_okumuraget_Boss_Blue_Normal_00000,c_yuw_00601_okumuraget_Boss_Blue,0,Normal,,,60,34,60,
e,202511020,c_yuw_00601_okumuraget_Boss_Blue_Appearance_00001,c_yuw_00601_okumuraget_Boss_Blue,0,Appearance,,,50,0,0,
e,202511020,c_yuw_00601_okumuraget_Boss_Blue_Special_00002,c_yuw_00601_okumuraget_Boss_Blue,0,Special,,,92,34,0,
e,202511020,c_yuw_00101_challenge_Normal_Red_Normal_00000,c_yuw_00101_challenge_Normal_Red,0,Normal,,,75,0,80,
e,202511020,c_yuw_00101_challenge_Normal_Red_Special_00001,c_yuw_00101_challenge_Normal_Red,0,Special,,,175,160,0,
e,202511020,c_yuw_00101_challengekb_Boss_Red_Normal_00000,c_yuw_00101_challengekb_Boss_Red,0,Normal,,,75,0,80,
e,202511020,c_yuw_00101_challengekb_Boss_Red_Appearance_00001,c_yuw_00101_challengekb_Boss_Red,0,Appearance,,,50,0,0,
e,202511020,c_yuw_00101_challengekb_Boss_Red_Special_00002,c_yuw_00101_challengekb_Boss_Red,0,Special,,,175,160,0,
e,202511020,c_yuw_00001_challenge_Normal_Red_Normal_00000,c_yuw_00001_challenge_Normal_Red,0,Normal,,,77,25,75,
e,202511020,c_yuw_00001_challenge_Normal_Red_Special_00001,c_yuw_00001_challenge_Normal_Red,0,Special,,,184,122,0,
e,202511020,c_yuw_00301_challengeburn_Boss_Red_Normal_00000,c_yuw_00301_challengeburn_Boss_Red,0,Normal,,,79,0,50,
e,202511020,c_yuw_00301_challengeburn_Boss_Red_Appearance_00001,c_yuw_00301_challengeburn_Boss_Red,0,Appearance,,,50,0,0,
e,202511020,c_yuw_00301_challengeburn_Boss_Red_Special_00002,c_yuw_00301_challengeburn_Boss_Red,0,Special,,,175,160,0,
e,202511020,c_yuw_00001_challenge_Normal_Green_Normal_00000,c_yuw_00001_challenge_Normal_Green,0,Normal,,,77,25,75,
e,202511020,c_yuw_00001_challenge_Normal_Green_Special_00001,c_yuw_00001_challenge_Normal_Green,0,Special,,,184,122,0,
e,202511020,c_yuw_00001_challenge_Boss_Green_Normal_00000,c_yuw_00001_challenge_Boss_Green,0,Normal,,,77,25,75,
e,202511020,c_yuw_00001_challenge_Boss_Green_Appearance_00001,c_yuw_00001_challenge_Boss_Green,0,Appearance,,,50,0,0,
e,202511020,c_yuw_00001_challenge_Boss_Green_Special_00002,c_yuw_00001_challenge_Boss_Green,0,Special,,,184,122,0,
e,202511020,c_yuw_00101_challenge_Normal_Green_Normal_00000,c_yuw_00101_challenge_Normal_Green,0,Normal,,,75,0,80,
e,202511020,c_yuw_00101_challenge_Normal_Green_Special_00001,c_yuw_00101_challenge_Normal_Green,0,Special,,,175,160,0,
e,202511020,c_yuw_00301_challenge_Normal_Green_Normal_00000,c_yuw_00301_challenge_Normal_Green,0,Normal,,,79,0,50,
e,202511020,c_yuw_00301_challenge_Normal_Green_Special_00001,c_yuw_00301_challenge_Normal_Green,0,Special,,,175,160,0,
e,202511020,c_yuw_00401_challenge_Normal_Green_Normal_00000,c_yuw_00401_challenge_Normal_Green,0,Normal,,,59,17,30,
e,202511020,c_yuw_00401_challenge_Normal_Green_Special_00001,c_yuw_00401_challenge_Normal_Green,0,Special,,,134,82,0,
e,202511020,c_yuw_00401_challenge_Boss_Green_Normal_00000,c_yuw_00401_challenge_Boss_Green,0,Normal,,,59,17,30,
e,202511020,c_yuw_00401_challenge_Boss_Green_Appearance_00001,c_yuw_00401_challenge_Boss_Green,0,Appearance,,,50,0,0,
e,202511020,c_yuw_00401_challenge_Boss_Green_Special_00002,c_yuw_00401_challenge_Boss_Green,0,Special,,,134,82,0,
e,202511020,c_yuw_00601_1d1c_Normal_Colorless_Normal_00000,c_yuw_00601_1d1c_Normal_Colorless,0,Normal,,,60,34,100,
e,202511020,c_yuw_00601_1d1c_Normal_Colorless_Special_00001,c_yuw_00601_1d1c_Normal_Colorless,0,Special,,,92,34,0,
e,202511020,c_yuw_00001_1d1c_Normal_Colorless_Normal_00000,c_yuw_00001_1d1c_Normal_Colorless,0,Normal,,,77,25,100,
e,202511020,c_yuw_00001_1d1c_Normal_Colorless_Special_00001,c_yuw_00001_1d1c_Normal_Colorless,0,Special,,,184,122,0,
e,202511020,e_glo_00001_savagetank_Normal_Colorless_Normal_00000,e_glo_00001_savagetank_Normal_Colorless,0,Normal,,,50,25,60,
e,202511020,e_glo_00001_savage_Normal_Green_Normal_00000,e_glo_00001_savage_Normal_Green,0,Normal,,,50,25,30,
e,202511020,e_glo_00001_savageyuwburn_Normal_Red_Normal_00000,e_glo_00001_savageyuwburn_Normal_Red,0,Normal,,,50,25,75,
e,202511020,c_yuw_00501_savage_Boss_Red_Normal_00000,c_yuw_00501_savage_Boss_Red,0,Normal,,,62,22,50,
e,202511020,c_yuw_00501_savage_Boss_Red_Appearance_00001,c_yuw_00501_savage_Boss_Red,0,Appearance,,,50,0,0,
e,202511020,c_yuw_00501_savage_Boss_Red_Special_00002,c_yuw_00501_savage_Boss_Red,0,Special,,,109,75,0,
e,202511020,c_yuw_00201_savage_Boss_Green_Normal_00000,c_yuw_00201_savage_Boss_Green,0,Normal,,,53,17,75,
e,202511020,c_yuw_00201_savage_Boss_Green_Appearance_00001,c_yuw_00201_savage_Boss_Green,0,Appearance,,,50,0,0,
e,202511020,c_yuw_00201_savage_Boss_Green_Special_00002,c_yuw_00201_savage_Boss_Green,0,Special,,,234,175,0,
e,202511020,c_yuw_00001raid_00001_Boss_Green_Normal_00000,c_yuw_00001raid_00001_Boss_Green,0,Normal,,,77,25,75,
e,202511020,c_yuw_00001raid_00001_Boss_Green_Appearance_00001,c_yuw_00001raid_00001_Boss_Green,0,Appearance,,,50,0,0,
e,202511020,c_yuw_00001raid_00001_Boss_Green_Special_00002,c_yuw_00001raid_00001_Boss_Green,0,Special,,,184,122,0,
e,202511020,c_yuw_00001raid_00001_Normal_Green_Normal_00000,c_yuw_00001raid_00001_Normal_Green,0,Normal,,,77,25,75,
e,202511020,c_yuw_00001raid_00001_Normal_Green_Special_00001,c_yuw_00001raid_00001_Normal_Green,0,Special,,,184,122,0,
e,202511020,c_yuw_00101raid_00001_Boss_Green_Normal_00000,c_yuw_00101raid_00001_Boss_Green,0,Normal,,,75,0,80,
e,202511020,c_yuw_00101raid_00001_Boss_Green_Appearance_00001,c_yuw_00101raid_00001_Boss_Green,0,Appearance,,,50,0,0,
e,202511020,c_yuw_00101raid_00001_Boss_Green_Special_00002,c_yuw_00101raid_00001_Boss_Green,0,Special,,,175,160,0,
e,202511020,c_yuw_00101raid_00001_Normal_Green_Normal_00000,c_yuw_00101raid_00001_Normal_Green,0,Normal,,,75,0,80,
e,202511020,c_yuw_00101raid_00001_Normal_Green_Special_00001,c_yuw_00101raid_00001_Normal_Green,0,Special,,,175,160,0,
e,202511020,c_yuw_00201raid_00001_Normal_Green_Normal_00000,c_yuw_00201raid_00001_Normal_Green,0,Normal,,,53,17,75,
e,202511020,c_yuw_00201raid_00001_Normal_Green_Special_00001,c_yuw_00201raid_00001_Normal_Green,0,Special,,,234,175,0,
e,202511020,c_yuw_00301raid_00001_Boss_Red_Normal_00000,c_yuw_00301raid_00001_Boss_Red,0,Normal,,,79,0,50,
e,202511020,c_yuw_00301raid_00001_Boss_Red_Appearance_00001,c_yuw_00301raid_00001_Boss_Red,0,Appearance,,,50,0,0,
e,202511020,c_yuw_00301raid_00001_Boss_Red_Special_00002,c_yuw_00301raid_00001_Boss_Red,0,Special,,,175,160,0,
e,202511020,c_yuw_00401raid_00001_Boss_Red_Normal_00000,c_yuw_00401raid_00001_Boss_Red,0,Normal,,,59,17,30,
e,202511020,c_yuw_00401raid_00001_Boss_Red_Appearance_00001,c_yuw_00401raid_00001_Boss_Red,0,Appearance,,,50,0,0,
e,202511020,c_yuw_00401raid_00001_Boss_Red_Special_00002,c_yuw_00401raid_00001_Boss_Red,0,Special,,,134,82,0,
e,202511020,c_yuw_00501raid_00001_Boss_Green_Normal_00000,c_yuw_00501raid_00001_Boss_Green,0,Normal,,,62,22,50,
e,202511020,c_yuw_00501raid_00001_Boss_Green_Appearance_00001,c_yuw_00501raid_00001_Boss_Green,0,Appearance,,,50,0,0,
e,202511020,c_yuw_00501raid_00001_Boss_Green_Special_00002,c_yuw_00501raid_00001_Boss_Green,0,Special,,,109,75,0,
e,202511020,c_yuw_00601raid_00001_Normal_Colorless_Normal_00000,c_yuw_00601raid_00001_Normal_Colorless,0,Normal,,,60,34,100,
e,202511020,c_yuw_00601raid_00001_Normal_Colorless_Special_00001,c_yuw_00601raid_00001_Normal_Colorless,0,Special,,,92,34,0,
e,202511020,c_yuw_00601raid_00001_Boss_Colorless_Normal_00000,c_yuw_00601raid_00001_Boss_Colorless,0,Normal,,,60,34,60,
e,202511020,c_yuw_00601raid_00001_Boss_Colorless_Appearance_00001,c_yuw_00601raid_00001_Boss_Colorless,0,Appearance,,,50,0,0,
e,202511020,c_yuw_00601raid_00001_Boss_Colorless_Special_00002,c_yuw_00601raid_00001_Boss_Colorless,0,Special,,,92,34,0,
e,202511020,e_glo_00001raid_00001_Normal_Red_Normal_00000,e_glo_00001raid_00001_Normal_Red,0,Normal,,,50,25,50,
e,202511020,e_glo_00001raid_00001_Normal_Colorless_Normal_00000,e_glo_00001raid_00001_Normal_Colorless,0,Normal,,,50,25,50,
e,202512015,c_yuw_00601_savege02_yuw_Boss_Yellow_Normal_00000,c_yuw_00601_savege02_yuw_Boss_Yellow,0,Normal,,,60,34,50,
e,202512015,e_glo_00001_savage02_yuw_tank_Normal_Yellow_Normal_00000,e_glo_00001_savage02_yuw_tank_Normal_Yellow,0,Normal,,,50,25,50,
e,202512015,c_yuw_00201_savage02_yuw_support_Boss_Yellow_Normal_00000,c_yuw_00201_savage02_yuw_support_Boss_Yellow,0,Normal,,,53,17,75,
e,202512015,c_yuw_00601_savege02_yuw_Boss_Yellow_Appearance_00001,c_yuw_00601_savege02_yuw_Boss_Yellow,0,Appearance,,,50,0,0,
e,202512015,c_yuw_00201_savage02_yuw_support_Boss_Yellow_Appearance_00001,c_yuw_00201_savage02_yuw_support_Boss_Yellow,0,Appearance,,,50,0,0,
e,202512015,c_yuw_00601_savege02_yuw_Boss_Yellow_Special_00002,c_yuw_00601_savege02_yuw_Boss_Yellow,0,Special,,,162,92,0,
e,202512015,c_yuw_00201_savage02_yuw_support_Boss_Yellow_Special_00002,c_yuw_00201_savage02_yuw_support_Boss_Yellow,0,Special,,,234,175,0,
e,202512010,e_sur_00101_1d1c_Normal_Colorless_Normal_00000,e_sur_00101_1d1c_Normal_Colorless,0,Normal,,,40,15,35,
e,202512010,e_sur_00101_surget_Normal_Blue_Normal_00000,e_sur_00101_surget_Normal_Blue,0,Normal,,,40,15,35,
e,202512010,c_sur_00001_surget_Normal_Blue_Normal_00000,c_sur_00001_surget_Normal_Blue,0,Normal,,,62,22,75,
e,202512010,c_sur_00001_surget_Normal_Blue_Special_00001,c_sur_00001_surget_Normal_Blue,0,Special,,,140,100,0,
e,202512010,c_sur_00101_surget_Boss_Blue_Normal_00000,c_sur_00101_surget_Boss_Blue,0,Normal,,,70,17,70,
e,202512010,c_sur_00101_surget_Boss_Blue_Appearance_00001,c_sur_00101_surget_Boss_Blue,0,Appearance,,,50,0,0,
e,202512010,c_sur_00101_surget_Boss_Blue_Special_00002,c_sur_00101_surget_Boss_Blue,0,Special,,,134,0,0,
e,202512010,c_sur_00101_surget_Normal_Blue_Normal_00000,c_sur_00101_surget_Normal_Blue,0,Normal,,,70,17,70,
e,202512010,c_sur_00101_surget_Normal_Blue_Special_00001,c_sur_00101_surget_Normal_Blue,0,Special,,,134,0,0,
e,202512010,c_sur_00801_surget_Boss_Blue_Normal_00000,c_sur_00801_surget_Boss_Blue,0,Normal,,,62,22,75,
e,202512010,c_sur_00801_surget_Boss_Blue_Appearance_00001,c_sur_00801_surget_Boss_Blue,0,Appearance,,,50,0,0,
e,202512010,c_sur_00801_surget_Boss_Blue_Special_00002,c_sur_00801_surget_Boss_Blue,0,Special,,,101,53,0,
e,202512010,c_sur_00301_surget_Boss_Blue_Normal_00000,c_sur_00301_surget_Boss_Blue,0,Normal,,,62,22,75,
e,202512010,c_sur_00301_surget_Boss_Blue_Appearance_00001,c_sur_00301_surget_Boss_Blue,0,Appearance,,,50,0,0,
e,202512010,c_sur_00301_surget_Boss_Blue_Special_00002,c_sur_00301_surget_Boss_Blue,0,Special,,,133,50,0,
e,202512010,c_sur_00301_surget_Normal_Blue_Normal_00000,c_sur_00301_surget_Normal_Blue,0,Normal,,,62,22,75,
e,202512010,c_sur_00301_surget_Normal_Blue_Special_00001,c_sur_00301_surget_Normal_Blue,0,Special,,,133,50,0,
e,202512010,c_sur_00201_surget_Boss_Blue_Normal_00000,c_sur_00201_surget_Boss_Blue,0,Normal,,,62,22,75,
e,202512010,c_sur_00201_surget_Boss_Blue_Appearance_00001,c_sur_00201_surget_Boss_Blue,0,Appearance,,,50,0,0,
e,202512010,c_sur_00201_surget_Boss_Blue_Special_00002,c_sur_00201_surget_Boss_Blue,0,Special,,,154,0,0,
e,202512010,c_sur_00201_surget_Normal_Blue_Normal_00000,c_sur_00201_surget_Normal_Blue,0,Normal,,,62,22,75,
e,202512010,c_sur_00201_surget_Normal_Blue_Special_00001,c_sur_00201_surget_Normal_Blue,0,Special,,,154,0,0,
e,202512010,c_sur_00501_surget_Boss_Blue_Normal_00000,c_sur_00501_surget_Boss_Blue,0,Normal,,,62,22,75,
e,202512010,c_sur_00501_surget_Boss_Blue_Appearance_00001,c_sur_00501_surget_Boss_Blue,0,Appearance,,,50,0,0,
e,202512010,c_sur_00501_surget_Boss_Blue_Special_00002,c_sur_00501_surget_Boss_Blue,0,Special,,,134,77,0,
e,202512010,c_sur_00501_surget_Normal_Blue_Normal_00000,c_sur_00501_surget_Normal_Blue,0,Normal,,,62,22,75,
e,202512010,c_sur_00501_surget_Normal_Blue_Special_00001,c_sur_00501_surget_Normal_Blue,0,Special,,,134,77,0,
e,202512010,c_sur_00101_savege_Boss_Yellow_Normal_00000,c_sur_00101_savege_Boss_Yellow,0,Normal,,,70,17,70,
e,202512010,c_sur_00101_savege_Boss_Yellow_Appearance_00001,c_sur_00101_savege_Boss_Yellow,0,Appearance,,,50,0,0,
e,202512010,c_sur_00101_savege_Boss_Yellow_Special_00002,c_sur_00101_savege_Boss_Yellow,0,Special,,,134,0,0,
e,202512010,c_sur_00801_savege_Normal_Yellow_Normal_00000,c_sur_00801_savege_Normal_Yellow,0,Normal,,,62,33,80,
e,202512010,c_sur_00801_savege_Normal_Yellow_Special_00001,c_sur_00801_savege_Normal_Yellow,0,Special,,,101,53,0,
e,202512010,c_sur_00801_savege_Normal_Blue_Normal_00000,c_sur_00801_savege_Normal_Blue,0,Normal,,,62,33,150,
e,202512010,c_sur_00801_savege_Normal_Blue_Special_00001,c_sur_00801_savege_Normal_Blue,0,Special,,,101,53,0,
e,202512010,e_sur_00101_savege_Normal_Colorless_Normal_00000,e_sur_00101_savege_Normal_Colorless,0,Normal,,,40,15,30,
e,202512010,e_sur_00101_savege_Normal_Yellow_Normal_00000,e_sur_00101_savege_Normal_Yellow,0,Normal,,,40,15,100,
e,202512010,e_sur_00101_savege_Normal_Blue_Normal_00000,e_sur_00101_savege_Normal_Blue,0,Normal,,,40,15,100,
e,202512010,c_sur_00501_savege_Boss_Blue_Normal_00000,c_sur_00501_savege_Boss_Blue,0,Normal,,,86,47,90,
e,202512010,c_sur_00501_savege_Boss_Blue_Appearance_00001,c_sur_00501_savege_Boss_Blue,0,Appearance,,,50,0,0,
e,202512010,c_sur_00501_savege_Boss_Blue_Special_00002,c_sur_00501_savege_Boss_Blue,0,Special,,,134,77,0,
e,202512010,c_sur_00501_savege_Btrans_Boss_Blue_Normal_00000,c_sur_00501_savege_Btrans_Boss_Blue,0,Normal,,,86,47,90,
e,202512010,c_sur_00501_savege_Btrans_Boss_Blue_Appearance_00001,c_sur_00501_savege_Btrans_Boss_Blue,0,Appearance,,,50,0,0,
e,202512010,c_sur_00501_savege_Btrans_Boss_Blue_Special_00002,c_sur_00501_savege_Btrans_Boss_Blue,0,Special,,,134,77,0,
e,202512010,c_sur_00501_savege_Atrans_Boss_Blue_Normal_00000,c_sur_00501_savege_Atrans_Boss_Blue,0,Normal,,,86,47,90,
e,202512010,c_sur_00501_savege_Atrans_Boss_Blue_Appearance_00001,c_sur_00501_savege_Atrans_Boss_Blue,0,Appearance,,,50,0,0,
e,202512010,c_sur_00501_savege_Atrans_Boss_Blue_Special_00002,c_sur_00501_savege_Atrans_Boss_Blue,0,Special,,,134,77,0,
e,202512010,c_sur_00701_sur1_advent_Boss_Blue_Normal_00000,c_sur_00701_sur1_advent_Boss_Blue,0,Normal,,,54,14,100,
e,202512010,c_sur_00701_sur1_advent_Boss_Blue_Appearance_00001,c_sur_00701_sur1_advent_Boss_Blue,0,Appearance,,,50,0,0,
e,202512010,c_sur_00701_sur1_advent_Boss_Blue_Special_00002,c_sur_00701_sur1_advent_Boss_Blue,0,Special,,,92,0,0,
e,202512010,e_sur_00101_sur1_advent_Normal_Red_Normal_00000,e_sur_00101_sur1_advent_Normal_Red,0,Normal,,,40,15,70,
e,202512010,e_glo_00001_sur1_advent_Normal_Green_Normal_00000,e_glo_00001_sur1_advent_Normal_Green,0,Normal,,,50,25,60,
e,202512010,e_glo_00001_sur1_advent_Normal_Blue_Normal_00000,e_glo_00001_sur1_advent_Normal_Blue,0,Normal,,,50,25,60,
e,202512010,e_sur_00101_aobaget_Normal_Blue_Normal_00000,e_sur_00101_aobaget_Normal_Blue,0,Normal,,,40,15,35,
e,202512010,e_sur_00101_aobaget_Normal_Red_Normal_00000,e_sur_00101_aobaget_Normal_Red,0,Normal,,,40,15,35,
e,202512010,e_sur_00101_aobaget_Normal_Colorless_Normal_00000,e_sur_00101_aobaget_Normal_Colorless,0,Normal,,,40,15,35,
e,202512010,c_sur_00701_aobaget_Normal_Colorless_Normal_00000,c_sur_00701_aobaget_Normal_Colorless,0,Normal,,,54,14,100,
e,202512010,c_sur_00701_aobaget_Normal_Colorless_Special_00001,c_sur_00701_aobaget_Normal_Colorless,0,Special,,,92,0,0,
e,202512010,c_sur_00701_aobaget_Normal_Blue_Normal_00000,c_sur_00701_aobaget_Normal_Blue,0,Normal,,,54,14,100,
e,202512010,c_sur_00701_aobaget_Normal_Blue_Special_00001,c_sur_00701_aobaget_Normal_Blue,0,Special,,,92,0,0,
e,202512010,c_sur_00701_aobaget_Boss_Colorless_Normal_00000,c_sur_00701_aobaget_Boss_Colorless,0,Normal,,,54,14,100,
e,202512010,c_sur_00701_aobaget_Boss_Colorless_Appearance_00001,c_sur_00701_aobaget_Boss_Colorless,0,Appearance,,,50,0,0,
e,202512010,c_sur_00701_aobaget_Boss_Colorless_Special_00002,c_sur_00701_aobaget_Boss_Colorless,0,Special,,,92,0,0,
e,202512010,c_sur_00101_aobaget_Normal_Red_Normal_00000,c_sur_00101_aobaget_Normal_Red,0,Normal,,,70,17,70,
e,202512010,c_sur_00101_aobaget_Normal_Red_Special_00001,c_sur_00101_aobaget_Normal_Red,0,Special,,,134,0,0,
e,202512010,c_sur_00101_aobaget_Boss_Red_Normal_00000,c_sur_00101_aobaget_Boss_Red,0,Normal,,,70,17,70,
e,202512010,c_sur_00101_aobaget_Boss_Red_Appearance_00001,c_sur_00101_aobaget_Boss_Red,0,Appearance,,,50,0,0,
e,202512010,c_sur_00101_aobaget_Boss_Red_Special_00002,c_sur_00101_aobaget_Boss_Red,0,Special,,,134,0,0,
e,202512010,c_sur_00201_aobaget_Normal_Red_Normal_00000,c_sur_00201_aobaget_Normal_Red,0,Normal,,,74,19,50,
e,202512010,c_sur_00201_aobaget_Normal_Red_Special_00001,c_sur_00201_aobaget_Normal_Red,0,Special,,,154,0,0,
e,202512010,c_sur_00201_aobaget_Boss_Red_Normal_00000,c_sur_00201_aobaget_Boss_Red,0,Normal,,,74,19,50,
e,202512010,c_sur_00201_aobaget_Boss_Red_Appearance_00001,c_sur_00201_aobaget_Boss_Red,0,Appearance,,,50,0,0,
e,202512010,c_sur_00201_aobaget_Boss_Red_Special_00002,c_sur_00201_aobaget_Boss_Red,0,Special,,,154,0,0,
e,202512010,c_sur_00601_aobaget_Normal_Red_Normal_00000,c_sur_00601_aobaget_Normal_Red,0,Normal,,,82,38,75,
e,202512010,c_sur_00601_aobaget_Normal_Red_Special_00001,c_sur_00601_aobaget_Normal_Red,0,Special,,,167,60,0,
e,202512010,c_sur_00601_aobaget_Boss_Red_Normal_00000,c_sur_00601_aobaget_Boss_Red,0,Normal,,,82,38,75,
e,202512010,c_sur_00601_aobaget_Boss_Red_Appearance_00001,c_sur_00601_aobaget_Boss_Red,0,Appearance,,,50,0,0,
e,202512010,c_sur_00601_aobaget_Boss_Red_Special_00002,c_sur_00601_aobaget_Boss_Red,0,Special,,,167,60,0,
e,202512010,c_sur_00301_aobaget_Boss_Blue_Normal_00000,c_sur_00301_aobaget_Boss_Blue,0,Normal,,,75,29,70,
e,202512010,c_sur_00301_aobaget_Boss_Blue_Special_00001,c_sur_00301_aobaget_Boss_Blue,0,Special,,,133,50,0,
e,202512010,c_sur_00501_aobaget_Normal_Blue_Normal_00000,c_sur_00501_aobaget_Normal_Blue,0,Normal,,,86,47,90,
e,202512010,c_sur_00501_aobaget_Normal_Blue_Special_00001,c_sur_00501_aobaget_Normal_Blue,0,Special,,,134,77,0,
e,202512010,c_sur_00501_aobaget_Boss_Blue_Normal_00000,c_sur_00501_aobaget_Boss_Blue,0,Normal,,,86,47,100,
e,202512010,c_sur_00501_aobaget_Boss_Blue_Appearance_00001,c_sur_00501_aobaget_Boss_Blue,0,Appearance,,,50,0,0,
e,202512010,c_sur_00501_aobaget_Boss_Blue_Special_00002,c_sur_00501_aobaget_Boss_Blue,0,Special,,,134,77,0,
e,202512010,e_sur_00101_challenge_Normal_Red_Normal_00000,e_sur_00101_challenge_Normal_Red,0,Normal,,,40,15,35,
e,202512010,c_sur_00001_challenge_Normal_Red_Normal_00000,c_sur_00001_challenge_Normal_Red,0,Normal,,,62,22,75,
e,202512010,c_sur_00001_challenge_Normal_Red_Special_00001,c_sur_00001_challenge_Normal_Red,0,Special,,,140,100,0,
e,202512010,c_sur_00301_challenge_Boss_Blue_Normal_00000,c_sur_00301_challenge_Boss_Blue,0,Normal,,,75,29,70,
e,202512010,c_sur_00301_challenge_Boss_Blue_Appearance_00001,c_sur_00301_challenge_Boss_Blue,0,Appearance,,,50,0,0,
e,202512010,c_sur_00301_challenge_Boss_Blue_Special_00002,c_sur_00301_challenge_Boss_Blue,0,Special,,,133,50,0,
e,202512010,c_sur_00801_challenge_Normal_Red_Normal_00000,c_sur_00801_challenge_Normal_Red,0,Normal,,,62,33,80,
e,202512010,c_sur_00801_challenge_Normal_Red_Special_00001,c_sur_00801_challenge_Normal_Red,0,Special,,,101,53,0,
e,202512010,c_sur_00201_challenge_Boss_Blue_Normal_00000,c_sur_00201_challenge_Boss_Blue,0,Normal,,,74,19,50,
e,202512010,c_sur_00201_challenge_Boss_Blue_Appearance_00001,c_sur_00201_challenge_Boss_Blue,0,Appearance,,,50,0,0,
e,202512010,c_sur_00201_challenge_Boss_Blue_Special_00002,c_sur_00201_challenge_Boss_Blue,0,Special,,,154,0,0,
e,202512010,c_sur_00601_challenge_Boss_Red_Normal_00000,c_sur_00601_challenge_Boss_Red,0,Normal,,,82,38,75,
e,202512010,c_sur_00601_challenge_Boss_Red_Appearance_00001,c_sur_00601_challenge_Boss_Red,0,Appearance,,,50,0,0,
e,202512010,c_sur_00601_challenge_Boss_Red_Special_00002,c_sur_00601_challenge_Boss_Red,0,Special,,,167,60,0,
e,202512010,c_sur_00101_challenge_Boss_Green_Normal_00000,c_sur_00101_challenge_Boss_Green,0,Normal,,,70,17,70,
e,202512010,c_sur_00101_challenge_Boss_Green_Appearance_00001,c_sur_00101_challenge_Boss_Green,0,Appearance,,,50,0,0,
e,202512010,c_sur_00101_challenge_Boss_Green_Special_00002,c_sur_00101_challenge_Boss_Green,0,Special,,,134,0,0,
e,202512010,c_sur_00501_challenge_Boss_Yellow_Normal_00000,c_sur_00501_challenge_Boss_Yellow,0,Normal,,,86,47,100,
e,202512010,c_sur_00501_challenge_Boss_Yellow_Appearance_00001,c_sur_00501_challenge_Boss_Yellow,0,Appearance,,,50,0,0,
e,202512010,c_sur_00501_challenge_Boss_Yellow_Special_00002,c_sur_00501_challenge_Boss_Yellow,0,Special,,,134,77,0,
e,202512020,e_glo_00002_osh1_1d1c_Normal_Colorless_Normal_00000,e_glo_00002_osh1_1d1c_Normal_Colorless,0,Normal,,,59,30,100,
e,202512020,c_osh_00601_osh1_boot_tan_Normal_Colorless_Normal_00000,c_osh_00601_osh1_boot_tan_Normal_Colorless,0,Normal,,,55,0,80,
e,202512020,c_osh_00601_osh1_boot_huku_Boss_Colorless_Normal_00000,c_osh_00601_osh1_boot_huku_Boss_Colorless,0,Normal,,,55,0,60,
e,202512020,c_osh_00601_osh1_boot_huku_Boss_Colorless_Special_00001,c_osh_00601_osh1_boot_huku_Boss_Colorless,0,Special,,,95,20,0,
e,202512020,c_osh_00601_osh1_boot_huku_Boss_Colorless_Appearance_00002,c_osh_00601_osh1_boot_huku_Boss_Colorless,0,Appearance,,,50,0,0,
e,202512020,e_glo_00001_osh1_boot_Normal_Colorless_Normal_00000,e_glo_00001_osh1_boot_Normal_Colorless,0,Normal,,,50,25,100,
e,202512020,c_osh_00001_charaget_repeat_Boss_Colorless_Normal_00000,c_osh_00001_charaget_repeat_Boss_Colorless,0,Normal,,,80,22,50,
e,202512020,c_osh_00001_charaget_repeat_Boss_Colorless_Special_00001,c_osh_00001_charaget_repeat_Boss_Colorless,0,Special,,,162,92,0,
e,202512020,c_osh_00001_charaget_repeat_Boss_Colorless_Appearance_00002,c_osh_00001_charaget_repeat_Boss_Colorless,0,Appearance,,,50,0,0,
e,202512020,e_glo_00002_charaget_repeat_Normal_Colorless_Normal_00000,e_glo_00002_charaget_repeat_Normal_Colorless,0,Normal,,,59,30,80,
e,202512020,c_osh_00201_charaget_repeat_Boss_Colorless_Normal_00000,c_osh_00201_charaget_repeat_Boss_Colorless,0,Normal,,,69,0,75,
e,202512020,c_osh_00201_charaget_repeat_Boss_Colorless_Special_00001,c_osh_00201_charaget_repeat_Boss_Colorless,0,Special,,,150,83,0,
